filename,width,height,class,xmin,ymin,xmax,ymax
DOC_202009151020_НТКА-002926_002-000.jpg,2480,3507,UPD,1640,47,2377,409
DOC_202009151020_НТКА-002926_002-000.jpg,2480,3507,factura2,2202,372,2330,1700
DOC_202009151028_НТКА-002925_005-000.jpg,2480,3507,UPD2,1208,171,2245,481
DOC_202009151028_НТКА-002925_005-000.jpg,2480,3507,factura1,2035,440,2195,1421
DOC_202009151053_НТКА-002924_005-000.jpg,2480,3507,UPD2,1222,176,2226,499
DOC_202009151053_НТКА-002924_005-000.jpg,2480,3507,factura1,2040,444,2240,1394
DOC_202009151055_НТКА-002923_003-000.jpg,2480,3507,UPD,1624,188,2299,500
DOC_202009151055_НТКА-002923_003-000.jpg,2480,3507,factura2,2183,478,2340,1691
DOC_202009151108_НТКА-002928_003-000.jpg,2480,3507,UPD,1640,190,2340,531
DOC_202009151108_НТКА-002928_003-000.jpg,2480,3507,factura2,2185,499,2322,1717
DOC_202009151116_НТКА-002929_003-000.jpg,2480,3507,TORG12,1365,744,1633,2072
DOC_202009151116_НТКА-002929_003-001.jpg,2480,3507,factura1,1999,49,2208,1235
DOC_202009151122_НТКА-002930_003-000.jpg,2480,3507,TORG12,1383,744,1608,2100
DOC_202009151122_НТКА-002930_003-001.jpg,2480,3507,factura1,2022,53,2204,1253
DOC_202009151434_НТКА-002931_003-001.jpg,2480,3507,TORG12,1468,747,1640,1819
DOC_202009151434_НТКА-002931_003-002.jpg,2480,3507,factura1,2111,163,2285,1244
DOC_202009151557_НТКА-002932_002-000.jpg,2480,3507,UPD,1680,150,2365,484
DOC_202009151557_НТКА-002932_002-000.jpg,2480,3507,factura2,2177,491,2330,1722
DOC_202009151605_НТКА-002936_005-000.jpg,2480,3507,TORG12,1124,856,1349,2119
DOC_202009151605_НТКА-002936_005-002.jpg,2480,3507,factura1,2052,172,2237,1194
DOC_202009151633_НТКА-002934_004-000.jpg,2480,3507,TORG12,1093,850,1365,2172
DOC_202009151633_НТКА-002934_004-002.jpg,2480,3507,factura1,2037,169,2224,1197
DOC_202009151641_НТКА-002935_001-000.jpg,2480,3507,UPD,1713,90,2404,440
DOC_202009151641_НТКА-002935_001-000.jpg,2480,3507,factura2,2254,408,2385,1717
DOC_202009151646_НТКА-002933_003-000.jpg,2480,3507,factura1,2031,153,2208,1208
DOC_202009151723_НТКА-002937_004-000.jpg,2480,3507,TORG12,1093,853,1387,2122
DOC_202009151723_НТКА-002937_004-002.jpg,2480,3507,factura1,2031,162,2245,1203
DOC_202009160912_НТКА-002941_003-000.jpg,2480,3507,UPD,1313,121,2154,462
DOC_202009160912_НТКА-002941_003-000.jpg,2480,3507,factura2,1999,417,2145,1985
DOC_202009161016_НТКА-002943_003-000.jpg,2480,3507,UPD2,954,67,2213,385
DOC_202009161016_НТКА-002943_003-000.jpg,2480,3507,factura1,2081,358,2231,1321
DOC_202009161020_НТКА-002942_007-000.jpg,2480,3507,UPD2,949,76,2276,394
DOC_202009161020_НТКА-002942_007-000.jpg,2480,3507,factura1,2081,353,2249,1335
DOC_202009161021_НТКА-002946_011-000.jpg,2480,3507,UPD2,945,90,2281,385
DOC_202009161021_НТКА-002946_011-000.jpg,2480,3507,factura1,2081,344,2267,1321
DOC_202009161033_НТКА-002949_007-000.jpg,2480,3507,UPD2,949,85,2281,385
DOC_202009161033_НТКА-002949_007-000.jpg,2480,3507,factura1,2099,344,2272,1317
DOC_202009161038_НТКА-002944_003-000.jpg,2480,3507,UPD2,940,85,2254,390
DOC_202009161038_НТКА-002944_003-000.jpg,2480,3507,factura1,2090,349,2240,1321
DOC_202009161039_НТКА-002947_002-000.jpg,2480,3507,UPD,1622,190,2340,526
DOC_202009161039_НТКА-002947_002-000.jpg,2480,3507,factura2,2158,490,2335,1726
DOC_202009161040_НТКА-002948_007-000.jpg,2480,3507,UPD2,945,99,2290,385
DOC_202009161040_НТКА-002948_007-000.jpg,2480,3507,factura1,2049,344,2249,1358
DOC_202009161107_НТКА-002951_002-000.jpg,2480,3507,UPD,1754,103,2390,503
DOC_202009161107_НТКА-002951_002-000.jpg,2480,3507,factura2,2208,458,2376,1917
DOC_202009161111_НТКА-002952_003-000.jpg,2480,3507,UPD2,940,85,2281,385
DOC_202009161111_НТКА-002952_003-000.jpg,2480,3507,factura1,2054,349,2240,1235
DOC_202009161129_НТКА-002954_001-000.jpg,2480,3507,UPD,1695,171,2367,531
DOC_202009161129_НТКА-002954_001-000.jpg,2480,3507,factura2,2158,481,2308,1740
DOC_202009161134_НТКА-002950_003-000.jpg,2480,3507,UPD2,945,90,2290,385
DOC_202009161134_НТКА-002950_003-000.jpg,2480,3507,factura1,2058,353,2263,1353
DOC_202009161139_НТКА-002955_002-000.jpg,2480,3507,UPD,1595,99,2467,458
DOC_202009161139_НТКА-002955_002-000.jpg,2480,3507,factura2,2295,417,2454,1599
DOC_202009161153_НТКА-002953_003-000.jpg,2480,3507,UPD2,954,71,2254,390
DOC_202009161153_НТКА-002953_003-000.jpg,2480,3507,factura1,2067,344,2245,1312
DOC_202009161310_НТКА-002956_005-000.jpg,2480,3507,UPD,1585,94,2454,476
DOC_202009161310_НТКА-002956_005-000.jpg,2480,3507,factura2,2313,431,2445,1608
DOC_202009161441_НТКА-002958_003-001.jpg,2480,3507,factura1,2167,81,2358,1226
DOC_202009161516_НТКА-002959_002-000.jpg,2480,3507,TORG12,1362,681,1615,1853
DOC_202009170823_НТКА-002960_003-000.jpg,2480,3507,factura1,1972,249,2181,1117
DOC_202009170823_НТКА-002960_003-001.jpg,2480,3507,TORG12,685,517,976,2062
DOC_202009171051_НТКА-002961_002-000.jpg,2480,3507,factura1,1981,140,2176,1408
DOC_202009171405_НТКА-002966_002-000.jpg,2480,3507,TORG12,1331,735,1604,1935
DOC_202009171418_НТКА-002968_003-000.jpg,2480,3507,factura1,2040,158,2226,1176
DOC_202009171427_НТКА-002965_003-000.jpg,2480,3507,factura1,2031,153,2231,1194
DOC_202009171442_НТКА-002964_003-000.jpg,2480,3507,TORG12,1340,753,1608,1926
DOC_202009171449_НТКА-002963_004-001.jpg,2480,3507,UPD2,954,71,2281,381
DOC_202009171449_НТКА-002963_004-001.jpg,2480,3507,factura1,2045,349,2272,1212
DOC_202009171449_НТКА-002963_004-003.jpg,2480,3507,TORG12,1408,769,1643,1900
DOC_202009171451_НТКА-000287_001-000.jpg,2480,3507,TORG12,1296,709,1549,1822
DOC_202009171457_НТКА-002967_003-000.jpg,2480,3507,factura1,2063,149,2231,1208
DOC_202009171509_НТКА-002974_002-000.jpg,2480,3507,UPD,1645,185,2367,535
DOC_202009171509_НТКА-002974_002-000.jpg,2480,3507,factura2,2199,490,2331,1717
DOC_202009171510_НТКА-002973_003-000.jpg,2480,3507,UPD,1640,185,2363,508
DOC_202009171510_НТКА-002973_003-000.jpg,2480,3507,factura2,2199,471,2358,1708
DOC_202009171519_НТКА-002971_002-000.jpg,2480,3507,factura1,2054,149,2263,1181
DOC_202009171532_НТКА-002972_003-000.jpg,2480,3507,UPD,1681,199,2390,567
DOC_202009171532_НТКА-002972_003-000.jpg,2480,3507,factura2,2222,512,2335,1753
DOC_202009171702_НТКА-002985_001-000.jpg,2480,3507,factura1,1945,271,2122,1153
DOC_202009171704_НТКА-002986_001-000.jpg,2480,3507,factura1,1935,253,2108,1140
DOC_202009171708_НТКА-002987_001-000.jpg,2480,3507,factura1,1940,262,2076,1158
DOC_202009171714_НТКА-002988_001-000.jpg,2480,3507,factura1,1935,285,2099,1162
DOC_202009171716_НТКА-002975_001-000.jpg,2480,3507,factura1,1945,271,2113,1131
DOC_202009171719_НТКА-002989_001-000.jpg,2480,3507,factura1,1922,290,2085,1135
DOC_202009171721_НТКА-002977_001-000.jpg,2480,3507,factura1,1935,262,2081,1135
DOC_202009171721_НТКА-002990_001-000.jpg,2480,3507,factura1,1940,267,2090,1112
DOC_202009171725_НТКА-002978_001-000.jpg,2480,3507,factura1,1917,271,2081,1153
DOC_202009171741_НТКА-002979_001-000.jpg,2480,3507,factura1,1908,290,2085,1126
DOC_202009171742_НТКА-002976_001-000.jpg,2480,3507,factura1,1963,290,2085,1121
DOC_202009171743_НТКА-002980_001-000.jpg,2480,3507,factura1,1958,285,2085,1131
DOC_202009171744_НТКА-002984_001-000.jpg,2480,3507,factura1,1958,276,2126,1121
DOC_202009171746_НТКА-002982_001-000.jpg,2480,3507,factura1,1963,285,2117,1131
DOC_202009171751_НТКА-002983_001-000.jpg,2480,3507,factura1,1967,290,2095,1149
DOC_202009171752_НТКА-002981_001-000.jpg,2480,3507,factura1,1954,290,2090,1112
DOC_202009171803_НТКА-003010_001-000.jpg,2480,3507,factura1,1958,276,2117,1140
DOC_202009171811_НТКА-002996_001-000.jpg,2480,3507,factura1,1963,290,2108,1135
DOC_202009171816_НТКА-002995_001-000.jpg,2480,3507,factura1,1949,290,2113,1167
DOC_202009171816_НТКА-003006_001-000.jpg,2480,3507,factura1,1949,285,2104,1162
DOC_202009171820_НТКА-002991_001-000.jpg,2480,3507,factura1,1945,276,2104,1131
DOC_202009171821_НТКА-003011_001-000.jpg,2480,3507,factura1,1958,299,2113,1126
DOC_202009171822_НТКА-003005_001-000.jpg,2480,3507,factura1,1945,276,2104,1121
DOC_202009171824_НТКА-002993_001-000.jpg,2480,3507,factura1,1945,267,2090,1135
DOC_202009171827_НТКА-003001_001-000.jpg,2480,3507,factura1,1945,285,2104,1103
DOC_202009171827_НТКА-003012_001-000.jpg,2480,3507,factura1,1954,294,2113,1131
DOC_202009171829_НТКА-002992_001-000.jpg,2480,3507,factura1,1945,285,2108,1144
DOC_202009171832_НТКА-003004_001-000.jpg,2480,3507,factura1,1940,290,2104,1121
DOC_202009171838_НТКА-003002_001-000.jpg,2480,3507,factura1,1940,290,2081,1121
DOC_202009171840_НТКА-003007_001-000.jpg,2480,3507,factura1,1949,281,2126,1131
DOC_202009171844_НТКА-003008_001-000.jpg,2480,3507,factura1,1985,290,2135,1158
DOC_202009171846_НТКА-002999_001-000.jpg,2480,3507,factura1,1945,281,2099,1112
DOC_202009171847_НТКА-003003_001-000.jpg,2480,3507,factura1,1963,276,2113,1153
DOC_202009171849_НТКА-002994_001-000.jpg,2480,3507,factura1,1954,271,2085,1126
DOC_202009171856_НТКА-003000_001-000.jpg,2480,3507,factura1,1967,281,2095,1112
DOC_202009171856_НТКА-003009_001-000.jpg,2480,3507,factura1,1963,290,2095,1158
DOC_202009171858_НТКА-002997_001-000.jpg,2480,3507,factura1,1954,271,2108,1140
DOC_202009171858_НТКА-002998_001-000.jpg,2480,3507,factura1,1949,271,2122,1140
DOC_202009171917_НТКА-003014_001-000.jpg,2480,3507,factura1,1958,285,2126,1171
DOC_202009171917_НТКА-003015_001-000.jpg,2480,3507,factura1,1963,281,2131,1112
DOC_202009171942_НТКА-003019_001-000.jpg,2480,3507,factura1,1963,281,2108,1117
DOC_202009171946_НТКА-003017_001-000.jpg,2480,3507,factura1,1954,267,2126,1131
DOC_202009171946_НТКА-003018_001-000.jpg,2480,3507,factura1,1963,271,2108,1112
DOC_202009171949_НТКА-003020_001-000.jpg,2480,3507,factura1,1963,276,2135,1140
DOC_202009171957_НТКА-003013_001-000.jpg,2480,3507,factura1,1972,285,2113,1140
DOC_202009171958_НТКА-003016_001-000.jpg,2480,3507,factura1,1949,281,2108,1144
DOC_202009172202_НТКА-000292_002-000.jpg,2480,3507,UPD,1745,117,2431,481
DOC_202009172202_НТКА-000292_002-000.jpg,2480,3507,factura2,2272,440,2399,1767
DOC_202009172220_НТКА-003021_001-000.jpg,2480,3507,UPD,1713,140,2395,490
DOC_202009172220_НТКА-003021_001-000.jpg,2480,3507,factura2,2226,444,2372,1749
DOC_202009172359_НТКА-003333_001-000.jpg,2480,3507,factura1,2122,144,2272,1135
DOC_202009180852_НТКА-003022_002-001.jpg,2480,3507,UPD,1331,108,2163,453
DOC_202009180852_НТКА-003022_002-001.jpg,2480,3507,factura2,1981,431,2158,2003
DOC_202009181236_НТКА-003029_002-001.jpg,2480,3507,UPD,1608,76,2231,399
DOC_202009181236_НТКА-003029_002-001.jpg,2480,3507,factura2,2085,353,2240,1253
DOC_202009181329_НТКА-003023_004-000.jpg,2480,3507,UPD,1804,262,2417,603
DOC_202009181329_НТКА-003023_004-000.jpg,2480,3507,factura2,2249,535,2417,1685
DOC_202009181415_НТКА-003031_002-000.jpg,2480,3507,factura1,2163,190,2322,1167
DOC_202009181415_НТКА-003031_002-001.jpg,2480,3507,TORG12,1367,799,1590,1826
DOC_202009181240_НТКА-003030_002-001.jpg,2480,3507,UPD,1826,62,2395,362
DOC_202009181240_НТКА-003030_002-001.jpg,2480,3507,factura2,2231,321,2376,1126
DOC_202009181448_НТКА-003032_004-000.jpg,2480,3507,TORG12,1213,849,1440,2158
DOC_202009181448_НТКА-003032_004-002.jpg,2480,3507,factura1,2045,176,2199,1181
DOC_202009181715_НТКА-003037_003-000.jpg,2480,3507,factura1,2108,58,2281,1312
DOC_202009181715_НТКА-003037_003-001.jpg,2480,3507,TORG12,1517,612,1681,1858
DOC_202009211116_НТКА-003045_008-006.jpg,2480,3507,TORG12,835,1621,1045,2681
DOC_202009211153_НТКА-003044_008-006.jpg,2480,3507,TORG12,908,1608,1085,2712
DOC_202009211237_НТКА-003046_002-000.jpg,2480,3507,UPD2,1335,108,2299,412
DOC_202009211237_НТКА-003046_002-000.jpg,2480,3507,factura1,2117,390,2299,1362
DOC_202009211259_НТКА-003047_003-000.jpg,2480,3507,UPD2,1322,99,2254,403
DOC_202009211259_НТКА-003047_003-000.jpg,2480,3507,factura1,2099,371,2267,1367
DOC_202009211425_НТКА-003049_002-000.jpg,2480,3507,UPD,1722,144,2349,467
DOC_202009211425_НТКА-003049_002-000.jpg,2480,3507,factura2,2195,421,2349,1621
DOC_202009211455_НТКА-003050_003-001.jpg,2480,3507,factura1,2085,144,2226,1167
DOC_202009211559_НТКА-003051_003-000.jpg,2480,3507,UPD,1754,190,2381,521
DOC_202009211559_НТКА-003051_003-000.jpg,2480,3507,factura2,2222,476,2358,1412
DOC_202009211633_НТКА-003053_004-000.jpg,2480,3507,TORG12,1135,831,1313,2135
DOC_202009211633_НТКА-003053_004-002.jpg,2480,3507,factura1,2058,153,2231,1190
DOC_202009220811_НТКА-003067_003-000.jpg,2480,3507,factura1,2049,135,2204,1203
DOC_202009220843_НТКА-003069_003-000.jpg,2480,3507,TORG12,1504,631,1663,1653
DOC_202009220843_НТКА-003069_003-001.jpg,2480,3507,factura1,2240,108,2399,1144
DOC_202009221115_НТКА-003076_002-000.jpg,2480,3507,UPD,1722,353,2326,631
DOC_202009221115_НТКА-003076_002-000.jpg,2480,3507,factura2,2167,640,2299,1685
DOC_202009221134_НТКА-003077_003-000.jpg,2480,3507,TORG12,1395,744,1585,2085
DOC_202009221134_НТКА-003077_003-001.jpg,2480,3507,factura1,2054,67,2213,1267
DOC_202009221205_НТКА-000295_002-000.jpg,2480,3507,factura1,2163,126,2304,1121
DOC_202009221205_НТКА-000295_002-001.jpg,2480,3507,TORG12,526,635,1395,753
DOC_202009221223_НТКА-000297_002-000.jpg,2480,3507,TORG12,543,678,1312,772
DOC_202009221223_НТКА-000297_002-001.jpg,2480,3507,factura1,2140,290,2285,1244
DOC_202009221233_НТКА-000296_002-000.jpg,2480,3507,factura1,2117,276,2258,1217
DOC_202009221233_НТКА-000296_002-001.jpg,2480,3507,TORG12,533,678,1330,781
DOC_202009221245_НТКА-000294_002-001.jpg,2480,3507,TORG12,535,623,1373,732
DOC_202009221245_НТКА-000294_002-000.jpg,2480,3507,factura1,2163,135,2326,1144
DOC_202009221332_НТКА-003078_003-000.jpg,2480,3507,factura1,2008,140,2217,1171
DOC_202009221613_НТКА-003079_004-001.jpg,2480,3507,factura1,199,2312,363,3381
DOC_202009221614_НТКА-003080_001-000.jpg,2480,3507,factura1,1958,249,2145,1203
DOC_202009221614_НТКА-003080_003-000.jpg,2480,3507,TORG12,1230,850,1455,2128
DOC_202009230926_НТКА-003084_003-000.jpg,2480,3507,UPD2,1026,90,2281,390
DOC_202009230926_НТКА-003084_003-000.jpg,2480,3507,factura1,2095,349,2254,1321
DOC_202009230955_НТКА-003085_003-000.jpg,2480,3507,UPD2,1022,81,2281,390
DOC_202009230955_НТКА-003085_003-000.jpg,2480,3507,factura1,2063,353,2245,1340
DOC_202009231037_НТКА-003086_003-000.jpg,2480,3507,UPD2,1013,90,2290,399
DOC_202009231037_НТКА-003086_003-000.jpg,2480,3507,factura1,2067,349,2276,1344
DOC_202009231108_НТКА-003087_016-015.jpg,2480,3507,UPD2,954,81,2290,399
DOC_202009231108_НТКА-003087_016-015.jpg,2480,3507,factura1,2067,358,2254,1344
DOC_202009231506_НТКА-003095_001-000.jpg,2480,3507,UPD,1708,131,2399,467
DOC_202009231506_НТКА-003095_001-000.jpg,2480,3507,factura2,2235,449,2390,1767
DOC_202009231513_НТКА-003097_001-000.jpg,2480,3507,UPD,1708,135,2435,476
DOC_202009231513_НТКА-003097_001-000.jpg,2480,3507,factura2,2204,431,2376,1781
DOC_202009231540_НТКА-002957_002-000.jpg,2480,3507,factura2,85,1726,235,3353
DOC_202009231551_НТКА-003098_001-000.jpg,2480,3507,UPD,1717,131,2404,481
DOC_202009231551_НТКА-003098_001-000.jpg,2480,3507,factura2,2240,444,2404,1744
DOC_202009241035_НТКА-003024_005-000.jpg,2480,3507,UPD2,981,203,2226,499
DOC_202009241035_НТКА-003024_005-000.jpg,2480,3507,factura1,2013,462,2231,1403
DOC_202009241106_НТКА-003101_003-000.jpg,2480,3507,UPD,1685,121,2340,490
DOC_202009241106_НТКА-003101_003-000.jpg,2480,3507,factura2,2099,435,2285,1399
DOC_202009241340_НТКА-000298_004-000.jpg,2480,3507,factura2,2126,431,2313,1717
DOC_202009241340_НТКА-000298_004-000.jpg,2480,3507,UPD,1545,135,2299,508
DOC_202009241409_НТКА-003106_011-000.jpg,2480,3507,UPD2,945,81,2290,390
DOC_202009241409_НТКА-003106_011-000.jpg,2480,3507,factura1,2040,353,2267,1312
DOC_202009241429_НТКА-003105_003-000.jpg,2480,3507,UPD2,940,76,2267,385
DOC_202009241429_НТКА-003105_003-000.jpg,2480,3507,factura1,2063,340,2267,1340
DOC_202009241431_НТКА-003107_005-003.jpg,2480,3507,UPD2,935,94,2281,376
DOC_202009241431_НТКА-003107_005-003.jpg,2480,3507,factura1,2072,353,2254,1326
DOC_202009290909_НТКА-003175_002-000.jpg,2480,3507,UPD,1572,131,2458,576
DOC_202009290909_НТКА-003175_002-000.jpg,2480,3507,factura1,2272,526,2431,1621
